name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
Peteris_Yusuf,Maxson,1989,55okyo,Midfield,ACF_Fiorentina,Hamburg,Estadio_da_Luz,2012,Atsuyuki_Jayaprakash
Sara_Jea,Villalba,1977,Cancun,Forward,Lille_OSC,Munich,Allianz_Arena_Olympic_Stadium_Munich,2010,Robert_Lally
Rah#m_Barton,Kawakami,1993,Billings,Midfield,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Yadran_Mechthild,Rayne,1983,South,Defender,New_York_Red_Bulls,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsuyuki_Jayaprakash
Hideaki_Sava,Burtschick,1988,Guatemala,Defender,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2014,Robbert_Flach
Abhaya_Win,Senator,1978,El,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Theordore_Zhaoqian,Devroye,1991,55exington,Defender,The_New_Saints_F.C.,Arlington,*arc_des_*rinces,2012,Mayan_Tautenhahn
Dallas_Chongkye,Timkovsky,1988,Panama,Defender,FK_Partizan,Orlando,White_Hart_Lane,2013,Ryouji_Dare
Hucang_Xiaoyong,Bernabeu,1996,55oise,Goalkeeper,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Adh#mar_Yanni,Sittig,1991,55hicago,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Suphachai_Tsukasa,Neuwirth,1993,Nashville,Defender,FC_Midtjylland,Houston,*tade_Louis_II,2011,Mattan_Edelhoff
Nas#eddine_Ratko,Lesperance,1995,Buffalo,Midfield,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Sreenivas_Wohr
Murat_Luc,Kusakabe,1993,Cody,Midfield,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2012,Srikanth_Chimia
Laird_Capers,Aigrain,1990,Vail,Defender,P.a.o.k_Fc,Tokyo,BMO_Field,2012,Xiaomin_Saoudi
Ele#ora_Noriyuki,Gawlick,1988,Orange,Goalkeeper,Aik_Solna,Mexico_City,Vicente_Calderon_Stadium,2010,Shigetomo_Abbas
Annabelle_Katsunori,Rouchaleau,1994,Wilmington,Defender,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Sahin_Owen,Palomar,1984,55onroe,Midfield,FC_Midtjylland,Houston,Stade_Louis_II,2011,Mattan_Edelhoff
Cherri_Toshiaki,Musselman,1984,Valdosta,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
Mar#ii_Mischa,Matyska,1978,55asco,Midfield,Sport_Club_Internacional,Montreal,King_Power_Stadium,2011,Berardo_Gerber
Yasusi_Seongyeol,Clemm,1997,55es,Defender,VfL_Wolfsburg,Solna,*lan*rz_ena_Olympic_Stadium_Munich,2011,Atsufumi_Comparetto
Osmar_Norton,Gove,1975,Paris,Defender,Sport_Club_Internacional,Montreal,King_Power_Stadium,2011,Berardo_Gerber
Martii_Mischa,Matyska,1978,Pasco,Goalkeeper,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Ath#shi_Belli,Gull,1977,Key,Defender,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Giuliano_Nobuhiko,Roeseler,1994,55t,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
Sangjin_Martin,Sezan,1985,55isbon,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Heiner_Farahangiz,Weatherhead,1979,Louisville,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Tat#o_Bongki,Scofield,1992,Birmingham,Forward,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2014,Shigetomo_Abbas
Hing_Seichi,Kehrer,1990,Conakry,Midfield,Toronto_FC,Stuttgart,Ca_Nou,2014,Kazuhiko_Claybrook
Chitresh_Harlan,Babb,1991,55openhagen,Midfield,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2012,Srikanth_Chimia
Jialin_Huan,Rensink,1976,Billings,Midfield,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Henryk_Kochs
Sahin_Owen,Palomar,1984,55onroe,Goalkeeper,Boavista_F.C.,Naples,Veins-Arena,2014,Torsten_Fedou
Ravin_Shengchang,Cucka,1990,San,Defender,Tianjin_Teda_F.C.,Cardiff,Esdio_da_Luz,2011,Ryouji_Dare
Vassilios_Rildo,Cippico,1997,Green,Forward,A.C._Perugia_Calcio,Solna,*onbass_Arena,2013,Atsufumi_Comparetto
Eli#_Mart,Otillio,1982,Zihuatenejo,Defender,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
And#es_Yahya,Wolin,1980,Istanbul,Goalkeeper,Boavista_F.C.,Naples,Veins-Arena,2014,Piera_Faustini
Ren#anathan_Sihai,Godo,1989,Baton,Midfield,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2014,Robbert_Flach
Hua#un_Hai#o,Zajak,1982,55onakry,Midfield,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2014,Robbert_Flach
Laird_Capers,Aigrain,1990,Vail,Defender,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
Guilang_Prasant,Clasen,1982,55airbanks,Forward,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Siranush_Maris,Kameda,1982,55ainesville,Midfield,FC_Anzhi_Makhachkala,Hamburg,King_Power_Stadium,2013,Robert_Lally
Hongbing_Kevin,Nozaka,1977,55erlin,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Shyamala_Gibbs
Jianlin_Guanghui,Rudstrom,1979,Des,Forward,A.C._Perugia_Calcio,Solna,*onbass_Arena,2014,Nabih_Rios
Petru_Bapiraju,Harbison,1984,Lome,Defender,Club_Atletico_Velez_Sarsfield,Athens,Stadio_Artemio_Franchi,2014,Srikanth_Chimia
Lo##in_Kazuki,Gabalda,1991,55eracruz,Forward,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Hunter_YaLing,Gubitoso,1982,Amsterdam,Defender,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
Mahmut_Vyjayanti,Dedood,1984,Mobile,Goalkeeper,FK_Partizan,Orlando,Whe_Hart_Lane,2012,Ravindra_Grnarov
Christopher_Stamos,Munster,1993,Berlin,Defender,Boavista_F.C.,Naples,*eins-Arena,2013,Srikanth_Chimia
Guilang_Prasant,Clasen,1982,Fairbanks,Forward,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Graham_Kukhamay,McCain,1989,Barcelona,Midfield,Seattle_Sounders,Dortmund,*tadio_*an_Paolo,2013,Nabih_Rios
Sarangan_Sreerama,Borgelt,1994,Baltimore,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Silvio_Rogelio,Keskin,1988,Pasco,Defender,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Woei_Dongmo,Ogawa,1988,Aguascalientes,Defender,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2011,Ryouji_Dare
Ruc#_Williams,Leenaerts,1995,Nice,Midfield,Grasshopper_Club_Zurich,Moscow,Geard_Hanappi_Stadium,2015,Olavi_Gurd
Lud#mir_Franziska,Hinnebusch,1989,White,Defender,Royal_Antwerp_F.C.,London,Santgoia_Bernabeu_Stadium,2011,Rashi_Papadourakis
Gang_Vivekananda,Hofstetter,1983,Mobile,Midfield,FC_Midtjylland,Houston,Stade_Louis_II,2011,Mattan_Edelhoff
Mah#ut_Vyjayanti,Dedood,1984,55obile,Goalkeeper,Valencia_CF,Munich,Stadio_Olimpico,2011,Veit_Luks
Xiaola_Jinhwan,Steffan,1977,Chihuahua,Midfield,Valencia_CF,Montevideo,Consntta_Vanden_Stock_Stadium,2011,Vagan_Smallwood
Sava_Lui,Schmerl,1977,55as,Defender,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Mar#ii_Mischa,Matyska,1978,Pasco,Midfield,Sport_Club_Internacional,Montreal,King_Power_Stadium,2011,Berardo_Gerber
Iko_Fujio,Ducasse,1985,Dothan,Defender,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Silvio_Rogelio,Keskin,1988,Pasco,Defender,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Gina_Kenta,Besancenot,1976,Mobile,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Yasusi_Seongyeol,Clemm,1997,55es,Midfield,Grasshopper_Club_Zurich,Moscow,Gerhard_Hanappi_Stadium,2015,Olavi_Gurd
Salim_Uday,Buttyan,1986,55eaumont,Defender,FK_Partizan,Orlando,White_Hart_Lane,2012,Ravindra_Grnarov
Jialin_Sartaj,Vinay,1995,Santiago,Midfield,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Zic#eng_Yike,Clark,1983,Missoula,Defender,Boavista_F.C.,Naples,Veltins-Arena,2013,Srikanth_Chimia
Jianghai_Kiyotoshi,Kakuta,1989,Puerto,Midfield,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Chitresh_Harlan,Babb,1991,Copenhagen,Defender,FC_Nordsjelland,Moscow,Estadio_da_Luz,2011,Cees_Gunal
Gernod_Sowmitri,Harloff,1991,Monterrey,Defender,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Xiaomin_Saoudi
Mehryar_Judi,Favre,1995,Amarillo,Midfield,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
Hin#_Seichi,Kehrer,1990,55onakry,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2012,Olavi_Gurd
Zicheng_Yike,Clark,1983,Missoula,Goalkeeper,FC_Kaiserslautern,Munich,Stadio_Olimpico,2012,Atsufumi_Comparetto
Masahisa_Prabhav,Blaschek,1980,Indianapolis,Midfield,FC_Nordsjelland,Moscow,Estadio_da_Luz,2011,Cees_Gunal
Boyan_Witold,Symes,1986,55ail,Midfield,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Ravin_Shengchang,Cucka,1990,San,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Ank#_Ut#,Weener,1995,55iev,Defender,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Ruck_Williams,Leenaerts,1995,Nice,Midfield,Grasshopper_Club_Zurich,Moscow,Gerhard_Hanappi_Stadium,2015,Olavi_Gurd
Chi#resh_Harlan,Babb,1991,Copenhagen,Defender,FC_Nordsjelland,Moscow,Estadio_da_Luz,2011,Cees_Gunal
Geraud_Pat,Sherratt,1976,55ilkes,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2013,Srikanth_Chimia
Nalvo_Shaygan,Handschuh,1996,Missoula,Midfield,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2013,Sigenobu_Bodagala
Kazumiti_Pin,Ziavras,1980,Orange,Defender,Montpellier_HSC,Recife,StadVee_lodrome,2013,Bernando_Jesus
Dai#y_Ryotaro,Felciano,1976,Milan,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Kazumiti_Pin,Ziavras,1980,Orange,Defender,Montpellier_HSC,Recife,Stade_Velodrome,2013,Bernando_Jesus
Anya_Itaru,Ghezal,1977,55rlando,Defender,VfL_Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi_Comparetto
Sahin_Owen,Palomar,1984,Monroe,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2014,Torsten_Fedou
Yatsutaka_Oivind,Lebib,1998,Prague,Defender,Aalborg_Boldspilklub,London,Anfield,2014,Rosangela_Ketz
Steinar_Sathis,Brugnano,1987,Tokyo,Goalkeeper,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Baoling_Takehiro,Astor,1977,Gulfport,Defender,Valencia_CF,London,*antiago_Bernabeu_*tadium,2011,Vagan_Smallwood
Kaz#miti_Pin,Ziavras,1980,Orange,Defender,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Rastislav_Stevo,Bellosta,1976,Cozumel,Midfield,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Zengping_Alissa,Touretzky,1983,Roanoke,Goalkeeper,Tianjin_Teda_F.C.,Cardiff,Esdidao__Luz,2014,Ahsan_Kliger
Yookun_Apostol,Benn,1984,Los,Midfield,Aalborg_Boldspilklub,London,Anfield,2014,Rosangela_Ketz
Peteris_Yusuf,Maxson,1989,55okyo,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
Elf#iede_Zin,Macgregor,1984,Bucharest,Goalkeeper,P.a.o.k_Fc,Brasilia,Kingow_Per_Stadium,2012,Kazuhiko_Claybrook
Fri#da_Ortrun,Quitte,1976,Melbourne,Forward,ACF_Fiorentina,Hamburg,King_Power_Stadium,2013,Amandio_Klosowski
Hiroyuke_Hagbal,Ro;dl,1992,Montgomery,Goalkeeper,Royal_Antwerp_F.C.,Salvador,BMO_Field,2011,Rashi_Papadourakis
Bienvenido_Hussein,Benaini,1992,Washington,Midfield,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Zoubida_Roch,Capps,1989,Toulouse,Goalkeeper,Delfino_Pescara_1936,Orlando,King_Power_Stadium,2012,Robbert_Flach
Pierangela_Sudha,Tulley,1986,Greensboro,Goalkeeper,Wolverhampton_Wanderers_Football_Club,Glasgow,Emiresat_Stadium,2012,Zhouhui_Rubio
Elh#m_Roy,Kupper,1997,Toledo,Midfield,FC_Bayern_Munich,Seattle,San_roSi_Stadium,2015,Atsufumi_Comparetto
Vishwani_Konrad,Dingle,1983,55asper,Defender,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2014,Ahsan_Kliger
Nicol_Kathrin,Badache,1994,55ey,Forward,Lille_OSC,Munich,Alliz_anArena_Olympic_Stadium_Munich,2010,Robert_Lally
Cor#ntin_Luping,Gevinti,1979,Amarillo,Forward,ACF_Fiorentina,Hamburg,Kingow_Per_Stadium,2014,Aiqun_Levergood
Gang_Vivekananda,Hofstetter,1983,Mobile,Midfield,FC_Midtjylland,Houston,Ste_Louis_II,2011,Mattan_Edelhoff
Attila_Adelheit,Ebbinghaus,1983,55anchester,Forward,The_New_Saints_F.C.,London,Santiago_Bernabeu_Stadium,2012,Mayan_Tautenhahn
Daisy_Ryotaro,Felciano,1976,Milan,Goalkeeper,Lille_OSC,Munich,Allianz_Arena_Olympic_Stadium_Munich,2010,Robert_Lally
Matthey_Toshihisa,Bowhill,1983,55olorado,Defender,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Cherri_Toshiaki,Musselman,1984,Valdosta,Midfield,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2014,Ahsan_Kliger
Yad#an_Mechthild,Rayne,1983,South,Defender,New_York_Red_Bulls,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsuyuki_Jayaprakash
Guardian_Yongjoon,Pierro,1994,Chattanooga,Midfield,Aik_Solna,Mexico_City,Vicente_Calderon_Stadium,2010,Shigetomo_Abbas
Zen#pin#_Alissa,Touretzky,1983,55oanoke,Goalkeeper,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2014,Ahsan_Kliger
Thodoros_PeiZong,Balfanz,1983,Indianapolis,Forward,FC_Midtjylland,Houston,Stade_Louis_II,2011,Nabih_Rios
Fiora_Avinash,Rosinski,1993,Palm,Defender,The_New_Saints_F.C.,Arlington,Pa_des_Princes,2014,Robbert_Flach
Antonius_Ard,Rikino,1975,Prague,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Yasusi_Seongyeol,Clemm,1997,55es,Defender,FK_Partizan,Orlando,White_Hart_Lane,2012,Ravindra_Grnarov
Rahim_Barton,Kawakami,1993,Billings,Defender,FK_Partizan,Orlando,White_Hart_Lane,2013,Ryouji_Dare
Lorraine_Hussein,Sokolin,1993,Idaho,Defender,Royal_Antwerp_F.C.,London,Santiago_Bernabeu_Stadium,2011,Rashi_Papadourakis
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2014,Piera_Faustini
Yookun_Apostol,Benn,1984,Los,Midfield,Aalborg_Boldspilklub,London,Anfield,2014,Rosangela_Ketz
Lode_Anamaria,Ruocco,1980,Fresno,Midfield,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Atsufumi_Comparetto
Gang_Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF_Fiorentina,Hamburg,*ing_Power_Stadium,2013,Suranjan_Sakurai
Maggie_Zhiqiang,Dabipi,1980,La,Defender,P.a.o.k_Fc,Munich,Allianz_Arena_Olympic_Stadium_Munich,2012,Sreenivas_Wohr
Hid#aki_Sava,Burtschick,1988,Guatemala,Midfield,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Ryoichi_Ilan,Togni,1992,Vienna,Forward,FK_Partizan,Orlando,White_Hart_Lane,2013,Ryouji_Dare
Mazin_Emeka,Milicia,1989,New,Midfield,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
Gang_Vivekananda,Hofstetter,1983,Mobile,Midfield,FC_Midtjylland,Houston,Stade_Louis_II,2011,Mattan_Edelhoff
Dongmyun_Samuel,Corvi,1991,Portland,Forward,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Seu#gwa#g_Haym,Scanlon,1984,Munich,Defender,P.a.o.k_Fc,Brasilia,Kingow_Per_Stadium,2012,Sreenivas_Wohr
Adhemar_Yanni,Sittig,1991,Chicago,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Farshid_Zubin,Seppanen,1983,Washington,Defender,Juventus,Salvador,BMO_elFid,2015,Sigenobu_Bodagala
Sarangan_Sreerama,Borgelt,1994,55altimore,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Sur#ja#i_Cathari#e,Marciano,1980,55uebla,Forward,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2011,Aiqun_Levergood
Murat_Luc,Kusakabe,1993,Cody,Forward,FC_Anzhi_Makhachkala,Tokyo,BMO_elFid,2013,Robert_Lally
Karan_Spyridon,Heiserman,1986,Vancouver,Goalkeeper,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
Set#uo_Gay,Preas,1980,South,Goalkeeper,West_Ham_United_F.C.,Solna,*alaidos,2011,Jiangling_Micheaux
Errol_Cetin,Fabrizio,1978,Shreveport,Midfield,P.a.o.k_Fc,Tokyo,BMO_Field,2012,Xiaomin_Saoudi
Laird_Capers,Aigrain,1990,Vail,Defender,P.a.o.k_Fc,Tokyo,BMO_Field,2012,Xiaomin_Saoudi
Osten_Bian,Gotoda,1993,Wilmington,Midfield,Lille_OSC,Munich,*llianz_*rena_Olympic_Stadium_Munich,2010,Robert_Lally
Hayo_Laks,Hooghiemstra,1986,55emphis,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Yerucham_Yunming,Berrebi,1990,Dallas,Defender,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2012,Zhouhui_Rubio
Shu#ge_Wop,Latch,1982,Guatemala,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
N#l#_Reese,Kopanas,1975,Augusta,Goalkeeper,FC_Anzhi_Makhachkala,Tokyo,*MO_Field,2013,Robert_Lally
Gin#_Kent#,Besancenot,1976,Mobile,Forward,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2011,Aiqun_Levergood
Hon#bin#_Kevin,Nozaka,1977,Berlin,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Shyamala_Gibbs
Nicol_Kathrin,Badache,1994,Key,Forward,Lille_OSC,Munich,Allianz_Arena_Olympic_Stadium_Munich,2010,Robert_Lally
Yadran_Mechthild,Rayne,1983,South,Forward,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
Masum_Zhenbing,Kwasny,1982,Charleston,Forward,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
Jinsei_Ranjeev,Blix,1983,Cozumel,Midfield,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Atsufumi_Comparetto
Yili_Junjie,Walrath,1988,55eaumont,Goalkeeper,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2012,Zhouhui_Rubio
Osmar_Norton,Gove,1975,55aris,Defender,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2013,Sigenobu_Bodagala
Beh#et_Liu,Tomii,1991,Myrtle,Forward,FC_Midtjylland,Houston,Stade_Louis_II,2011,Mattan_Edelhoff
Theordore_Zhaoqian,Devroye,1991,Lexington,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Surjatini_Joohack,Spehner,1978,New,Midfield,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Bhuwan_Percy,Bouabdallah,1984,55uangzhou,Forward,VfL_Wolfsburg,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsufumi_Comparetto
Jeroen_Yiyun,Henriksson,1981,Tri,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2013,Srikanth_Chimia
Bhu#an_Percy,Bouabdallah,1984,55uangzhou,Forward,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Behcet_Liu,Tomii,1991,Myrtle,Defender,P.a.o.k_Fc,Munich,Allianz_Arena_Olympic_Stadium_Munich,2012,Sreenivas_Wohr
Sarangan_Sreerama,Borgelt,1994,Baltimore,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Kioumars_Junbo,Kavvadias,1990,55eaumont,Forward,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Peteris_Yusuf,Maxson,1989,Tokyo,Midfield,ACF_Fiorentina,Hamburg,Estadio_da_Luz,2012,Atsuyuki_Jayaprakash
Daisy_Ryotaro,Felciano,1976,Milan,Goalkeeper,Lille_OSC,Munich,Allianz_Arena_Olympic_Stadium_Munich,2010,Robert_Lally
Graham_Kukhamay,McCain,1989,Barcelona,Midfield,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2013,Nabih_Rios
Saydean_Eiichi,Alpuente,1983,Asheville,Forward,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Sreenivas_Wohr
Mieke_Yoshikane,Roussille,1985,Abidjan,Midfield,Valencia_CF,Munich,Stadio_Olimpico,2011,Veit_Luks
Car#l_Moninder,Obermaier,1984,Warsaw,Forward,VfL_Wolfsburg,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsufumi_Comparetto
Jianlin_Guanghui,Rudstrom,1979,Des,Defender,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
Tatsuro_Kamaljit,Specker,1994,Shreveport,Forward,S.C._Braga,Gelsenkirchen,Sporting_Park,2014,Bernando_Jesus
Surnjani_Catharine,Marciano,1980,Puebla,Forward,Seattle_Sounders,Dortmund,Stioan_S_Paolo,2011,Aiqun_Levergood
Elham_Roy,Kupper,1997,Toledo,Midfield,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Ludomir_Franziska,Hinnebusch,1989,White,Defender,Royal_Antwerp_F.C.,London,Santiago_Bernabeu_Stadium,2011,Rashi_Papadourakis
Hideaki_Sava,Burtschick,1988,Guatemala,Midfield,Sport_Club_Internacional,Montreal,King_Power_Stadium,2013,Soung_Alt
Fel#pe_Gaetano,Nurmeev,1994,Windhoek,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Nasreddine_Dongseung,Zallocco,1995,55eon,Midfield,Aik_Solna,Mexico_City,Vicente_Calderon_Stadium,2010,Shigetomo_Abbas
Zic#eng_Yike,Clark,1983,Missoula,Goalkeeper,FC_Kaiserslautern,Munich,Stad_Oiolimpico,2012,Atsufumi_Comparetto
Zizette_Polina,Herger,1980,El,Goalkeeper,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2011,Aiqun_Levergood
Theordore_Zhaoqian,Devroye,1991,55exington,Defender,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Che##i_Toshiaki,Musselman,1984,Valdosta,Midfield,New_York_Red_Bulls,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsuyuki_Jayaprakash
Ger#od_Sowmitri,Harloff,1991,Monterrey,Forward,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2011,Ryouji_Dare
Hucang_Xiaoyong,Bernabeu,1996,Boise,Goalkeeper,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Karan_Spyridon,Heiserman,1986,Vancouver,Goalkeeper,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
Gina_Kenta,Besancenot,1976,Mobile,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
A#i#_Sini#a,Hennebert,1986,Elko,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
K#r#n_Spyridon,Heiserman,1986,Vancouver,Defender,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Nedo_Sudarshan,Waldherr,1985,Sarasota,Defender,A.C._Perugia_Calcio,Solna,*onbass_Arena,2014,Nabih_Rios
Jim_Jaak,Tchernykh,1990,Toulouse,Midfield,Juventus,Salvador,BMO_elFid,2012,IlYoung_Giese
Gesine_Tilmann,Cagman,1996,Corpus,Defender,Toronto_FC,Stuttgart,Campou_N,2014,Kazuhiko_Claybrook
Surapol_Yechezkel,Noltemeier,1984,Reno,Midfield,Royal_Antwerp_F.C.,London,Santiago_Bernabeu_Stadium,2011,Rashi_Papadourakis
Athushi_Belli,Gull,1977,Key,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2014,Bernando_Jesus
Tatsuro_Kamaljit,Specker,1994,Shreveport,Forward,S.C._Braga,Gelsenkirchen,Sporting_Park,2014,Bernando_Jesus
Gang_Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF_Fiorentina,Hamburg,Kingow_Per_Stadium,2013,Suranjan_Sakurai
Gua#dian_Yongjoon,Pierro,1994,55hattanooga,Forward,P.a.o.k_Fc,Brasilia,Kingow_Per_Stadium,2012,Xiaomin_Saoudi
Ann#belle_K#tsunori,Rouchaleau,1994,Wilmington,Defender,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
